name,address,phone,category,sub_category,lat,lon,address_jibun,address_road,region_depth_2,phone_kakao,category_kakao,place_url,search_method,region,enrich_done
애월의언덕 민박,애월읍 하소로 654-9,064-799-1977,숙박,농어촌민박,33.4258787138399,126.394839348417,제주특별자치도 제주시 애월읍 유수암리 2705,제주특별자치도 제주시 애월읍 하소로 654-9,제주시,064-799-1977,여행 > 숙박 > 민박,http://place.map.kakao.com/1895520340,address,서부,Y
Brick9Mansion1호 민박,애월읍 어림비로 109 (1동),,숙박,농어촌민박,33.4188747022122,126.324309628727,제주특별자치도 제주시 애월읍 봉성리 1729-13,제주특별자치도 제주시 애월읍 어림비로 109,제주시,,,,address,서부,Y
제주도애월파티하는오누 민박,애월읍 애월로2길 7,,숙박,농어촌민박,33.4628691900822,126.314057965559,제주특별자치도 제주시 애월읍 애월리 2147-6,제주특별자치도 제주시 애월읍 애월로2길 7,제주시,,,,address,서부,Y
블랑드애월미뇽 민박,애월읍 일주서로 6335-15,,숙박,농어촌민박,33.463769854601,126.330647008125,제주특별자치도 제주시 애월읍 애월리 378-3,제주특별자치도 제주시 애월읍 일주서로 6335-15,제주시,,,,address,서부,Y
블랑드애월레브 민박,애월읍 일주서로 6335-9,,숙박,농어촌민박,33.4633960369659,126.330760138868,제주특별자치도 제주시 애월읍 애월리 378-5,제주특별자치도 제주시 애월읍 일주서로 6335-9,제주시,,,,address,서부,Y
애월의남자 민박,애월읍 유수암북길 98 (나동),,숙박,농어촌민박,33.4463501540084,126.403235882427,제주특별자치도 제주시 애월읍 유수암리 2068-1,제주특별자치도 제주시 애월읍 유수암북길 98,제주시,,,,address,서부,Y
엣빌레 민박,애월읍 납읍로 61-3 (제1동),,숙박,농어촌민박,33.438423540807,126.334165470736,제주특별자치도 제주시 애월읍 납읍리 953,제주특별자치도 제주시 애월읍 납읍로 61-3,제주시,,,,address,서부,Y
혼디 민박,애월읍 신엄안3길 20 (제1동),,숙박,농어촌민박,33.4742788877265,126.364629778973,제주특별자치도 제주시 애월읍 신엄리 2654-1,제주특별자치도 제주시 애월읍 신엄안3길 20,제주시,,,,address,서부,Y
애월구엄길펜션 민박,애월읍 구엄길 27-1 (가동),,숙박,농어촌민박,33.4769377026841,126.375797857217,제주특별자치도 제주시 애월읍 구엄리 1107-7,제주특별자치도 제주시 애월읍 구엄길 27-1,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1960117301,address,서부,Y
혀니키즈펜션 민박,애월읍 고내로13길 10,,숙박,농어촌민박,33.4632258562993,126.338866171483,제주특별자치도 제주시 애월읍 고내리 1038-1,제주특별자치도 제주시 애월읍 고내로 13,제주시,,,,address,서부,Y
애월신엄 민박,애월읍 애월해안로 560 (제3동),,숙박,농어촌민박,33.4780630755235,126.363585353938,제주특별자치도 제주시 애월읍 신엄리 2728-1,제주특별자치도 제주시 애월읍 애월해안로 560,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/20032372,address,서부,Y
비아신엄하우스 민박,애월읍 애월해안로 560 (제7동),,숙박,농어촌민박,33.4780630755235,126.363585353938,제주특별자치도 제주시 애월읍 신엄리 2728-1,제주특별자치도 제주시 애월읍 애월해안로 560,제주시,,,,address,서부,Y
신엄 민박,애월읍 애월해안로 560 (제8동),,숙박,농어촌민박,33.4780630755235,126.363585353938,제주특별자치도 제주시 애월읍 신엄리 2728-1,제주특별자치도 제주시 애월읍 애월해안로 560,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/20032372,address,서부,Y
돌코롬하우스 민박,애월읍 화전안길 23,,숙박,농어촌민박,33.347136611367,126.387507253316,제주특별자치도 제주시 애월읍 봉성리 산 23-31,제주특별자치도 제주시 애월읍 화전안길 23,제주시,,,,address,서부,Y
투피쉬하우스 민박,애월읍 애월로 57,,숙박,농어촌민박,33.4636163482638,126.313490680664,제주특별자치도 제주시 애월읍 애월리 2008-1,제주특별자치도 제주시 애월읍 애월로 57,제주시,,,,address,서부,Y
마리네집 민박,애월읍 광상로 323-20,,숙박,농어촌민박,33.4419614091777,126.398874113682,제주특별자치도 제주시 애월읍 유수암리 1969,제주특별자치도 제주시 애월읍 광상로 323-20,제주시,,,,address,서부,Y
푸르메가살고있는집 민박,애월읍 납읍로2길 35,,숙박,농어촌민박,33.4359294045318,126.330151117935,제주특별자치도 제주시 애월읍 납읍리 1503-6,제주특별자치도 제주시 애월읍 납읍로2길 35,제주시,,,,address,서부,Y
위더스 민박,애월읍 애월로7길24-3,,숙박,농어촌민박,33.4657438764588,126.317632930771,제주특별자치도 제주시 애월읍 애월리 1844,제주특별자치도 제주시 애월읍 애월로7길 24-3,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/738512275,address,서부,Y
곽지헌 민박,애월읍 곽지서길 18-1,,숙박,농어촌민박,33.4442323823718,126.306319738917,제주특별자치도 제주시 애월읍 곽지리 2026-1,제주특별자치도 제주시 애월읍 곽지서길 18-1,제주시,,,,address,서부,Y
잠잠한가 민박,애월읍 상가북2길 23-10,,숙박,농어촌민박,33.4491047080073,126.341569504138,제주특별자치도 제주시 애월읍 상가리 1654,제주특별자치도 제주시 애월읍 상가북2길 23-10,제주시,,,,address,서부,Y
퐁낭에염 민박,애월읍 어음3길 14,010-9028-1338,숙박,농어촌민박,33.41821095296347,126.33303995354724,제주특별자치도 제주시 애월읍 어음리 3586-1,제주특별자치도 제주시 애월읍 어음3길 18-23,제주시,010-9028-1338,여행 > 숙박 > 민박,http://place.map.kakao.com/530844141,keyword,서부,Y
타임바이어플레이스 민박,애월읍 애월해안로 927,,숙박,농어촌민박,33.4838463472851,126.394159375029,제주특별자치도 제주시 애월읍 하귀2리 2599,제주특별자치도 제주시 애월읍 애월해안로 927,제주시,,,,address,서부,Y
휴안 민박,애월읍 신상로 308 (112동),,숙박,농어촌민박,33.4462962912598,126.365245783093,제주특별자치도 제주시 애월읍 하가리 120-19,제주특별자치도 제주시 애월읍 신상로 308,제주시,,,,address,서부,Y
애월럭스하우스 민박,애월읍 구엄동3길34-4 (103동),010-4510-8441,숙박,농어촌민박,33.4786542277349,126.381714485517,제주특별자치도 제주시 애월읍 구엄리 725,제주특별자치도 제주시 애월읍 구엄동3길 34-4,제주시,010-4510-8441,여행 > 숙박 > 민박,http://place.map.kakao.com/1588174019,keyword,서부,Y
안녕바다야 민박,애월읍 하귀12길 39,,숙박,농어촌민박,33.4900145160832,126.419908812589,제주특별자치도 제주시 애월읍 하귀1리 12,제주특별자치도 제주시 애월읍 일주서로 7233-18,제주시,,,,address,서부,Y
리윤이네 민박,애월읍 광령남4길 31-24 (107동),,숙박,농어촌민박,33.4499537303163,126.42527988769,제주특별자치도 제주시 애월읍 광령리 3171-6,제주특별자치도 제주시 애월읍 광령남4길 31-24,제주시,,,,address,서부,Y
제주운집 민박,애월읍 광상로 530,,숙박,농어촌민박,33.4415244380889,126.377696871057,제주특별자치도 제주시 애월읍 소길리 573-8,제주특별자치도 제주시 애월읍 광상로 530,제주시,,,,address,서부,Y
알프스인소길 민박,"애월읍 소길남길 22, 가동",,숙박,농어촌민박,33.4327238252717,126.378130673086,제주특별자치도 제주시 애월읍 소길리 854-2,제주특별자치도 제주시 애월읍 소길남길 22,제주시,,,,address,서부,Y
송림원 민박,애월읍 천덕로 313-3 (제1호),,숙박,농어촌민박,33.4282159735672,126.330891867001,제주특별자치도 제주시 애월읍 납읍리 1365-1,제주특별자치도 제주시 애월읍 천덕로 313-3,제주시,,,,address,서부,Y
애인이네 민박,애월읍 평화로 1982-23,,숙박,농어촌민박,33.3997695791374,126.380486414431,제주특별자치도 제주시 애월읍 소길리 1364-49,제주특별자치도 제주시 애월읍 평화로 1982-23,제주시,,,,address,서부,Y
호메제주 민박,애월읍 하귀2길 46-34,,숙박,농어촌민박,33.4903737321216,126.420646184137,제주특별자치도 제주시 애월읍 하귀1리 2,제주특별자치도 제주시 애월읍 일주서로 7237,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1929285156,address,서부,Y
더애월 민박,애월읍 고내로13길 99-23 (9호),064-799-5000,숙박,농어촌민박,33.4632258562993,126.338866171483,제주특별자치도 제주시 애월읍 고내리 1038-1,제주특별자치도 제주시 애월읍 고내로 13,제주시,064-799-5000,여행 > 숙박 > 민박,http://place.map.kakao.com/1599303219,address,서부,Y
그여름애월바다 민박,애월읍 고내로13길 99-20 (8호),,숙박,농어촌민박,33.4632258562993,126.338866171483,제주특별자치도 제주시 애월읍 고내리 1038-1,제주특별자치도 제주시 애월읍 고내로 13,제주시,,,,address,서부,Y
애월해안누리 민박,애월읍 애월해안로 298 (B동),,숙박,농어촌민박,33.4705317581677,126.341592108235,제주특별자치도 제주시 애월읍 고내리 459,제주특별자치도 제주시 애월읍 애월해안로 298,제주시,,,,address,서부,Y
브라운캐빈2 민박,애월읍 소길남길 190-40 (제2동),,숙박,농어촌민박,33.4148192529517,126.375315587574,제주특별자치도 제주시 애월읍 상가리 54-2,제주특별자치도 제주시 애월읍 소길남길 190-40,제주시,,,,address,서부,Y
누리네 민박,애월읍 상하귀길 40-24 (101동),,숙박,농어촌민박,33.4751246969899,126.411324558902,제주특별자치도 제주시 애월읍 상귀리 248,제주특별자치도 제주시 애월읍 상하귀길 40-24,제주시,,,,address,서부,Y
제주애유 민박,애월읍 유수암평화5길 38-17,,숙박,농어촌민박,33.4257507494136,126.403994913906,제주특별자치도 제주시 애월읍 유수암리 1384-16,제주특별자치도 제주시 애월읍 유수암평화5길 38-17,제주시,,,,address,서부,Y
하음이네집 민박,애월읍 광령남4길 31-26,,숙박,농어촌민박,33.4501383690772,126.425278239615,제주특별자치도 제주시 애월읍 광령리 3171-4,제주특별자치도 제주시 애월읍 광령남4길 31-26,제주시,,,,address,서부,Y
플레이비치하우스 민박,애월읍 곽지9길 11,,숙박,농어촌민박,33.4449497606787,126.326083894537,제주특별자치도 제주시 애월읍 곽지리 9,,제주시,,,,address,서부,Y
김군아미고 민박,애월읍 애월해안로 670,,숙박,농어촌민박,33.4810343976266,126.373952132759,제주특별자치도 제주시 애월읍 구엄리 1233,제주특별자치도 제주시 애월읍 애월해안로 670,제주시,,,,address,서부,Y
곽지바다로 민박,애월읍 곽지7길 15,,숙박,농어촌민박,33.4475572149071,126.300391652972,제주특별자치도 제주시 애월읍 금성리 495,제주특별자치도 제주시 애월읍 금성1길 36,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/1905431630,keyword,서부,Y
더스테이크리스마스 민박,애월읍 애상로 107 (A1동),,숙박,농어촌민박,33.4571051276217,126.334326567332,제주특별자치도 제주시 애월읍 애월리 35,제주특별자치도 제주시 애월읍 애상로 107,제주시,,,,address,서부,Y
1020하우스 민박,애월읍 애상로 107 (C1동),,숙박,농어촌민박,33.4571051276217,126.334326567332,제주특별자치도 제주시 애월읍 애월리 35,제주특별자치도 제주시 애월읍 애상로 107,제주시,,,,address,서부,Y
오비두스 민박,애월읍 신엄안3길 138,,숙박,농어촌민박,33.4731673844904,126.353500386993,제주특별자치도 제주시 애월읍 신엄리 2847-1,제주특별자치도 제주시 애월읍 신엄안3길 138,제주시,,,,address,서부,Y
퀸스베이 민박,"애월읍 신엄안2길 54 (2,3층)",,숙박,농어촌민박,33.4771151077721,126.369877006497,제주특별자치도 제주시 애월읍 신엄리 953,제주특별자치도 제주시 애월읍 신엄안2길 54,제주시,,,,address,서부,Y
소길공간 민박,애월읍 장소로 147-31,,숙박,농어촌민박,33.4387673742952,126.384254457331,제주특별자치도 제주시 애월읍 소길리 475,제주특별자치도 제주시 애월읍 장소로 147-31,제주시,,여행 > 숙박 > 민박,http://place.map.kakao.com/1663061494,address,서부,Y
비타민씨하우스 민박,애월읍 애상로 107 (B3동),,숙박,농어촌민박,33.4571051276217,126.334326567332,제주특별자치도 제주시 애월읍 애월리 35,제주특별자치도 제주시 애월읍 애상로 107,제주시,,,,address,서부,Y
까사드애월 민박,애월읍 고내로13길 99-22,,숙박,농어촌민박,33.4632258562993,126.338866171483,제주특별자치도 제주시 애월읍 고내리 1038-1,제주특별자치도 제주시 애월읍 고내로 13,제주시,,,,address,서부,Y
자레와 민박,애월읍 곽납로 62-13,,숙박,농어촌민박,33.4425391341946,126.31743686533,제주특별자치도 제주시 애월읍 곽지리 852-6,제주특별자치도 제주시 애월읍 곽납로 62-13,제주시,,,,address,서부,Y
스테이107 민박,애월읍 애상로 107 (B5동),,숙박,농어촌민박,33.4571051276217,126.334326567332,제주특별자치도 제주시 애월읍 애월리 35,제주특별자치도 제주시 애월읍 애상로 107,제주시,,,,address,서부,Y
펜트하우스 민박,애월읍 애상로 107 (C5동),,숙박,농어촌민박,33.4571051276217,126.334326567332,제주특별자치도 제주시 애월읍 애월리 35,제주특별자치도 제주시 애월읍 애상로 107,제주시,,,,address,서부,Y
제5동 민박,애월읍 소길남길 190-40 (제5동),,숙박,농어촌민박,33.4148192529517,126.375315587574,제주특별자치도 제주시 애월읍 상가리 54-2,제주특별자치도 제주시 애월읍 소길남길 190-40,제주시,,,,address,서부,Y
크리스마스애월D1 민박,애월읍 애상로 107 (D1동),,숙박,농어촌민박,33.4571051276217,126.334326567332,제주특별자치도 제주시 애월읍 애월리 35,제주특별자치도 제주시 애월읍 애상로 107,제주시,,,,address,서부,Y
상윤이네 민박,애월읍 광령남4길 31-20 (110동),,숙박,농어촌민박,33.4497745234257,126.425480901889,제주특별자치도 제주시 애월읍 광령리 3171-9,제주특별자치도 제주시 애월읍 광령남4길 31-20,제주시,,,,address,서부,Y
더달달 민박,애월읍 납읍로 36-1 (1동),010-8570-2354,숙박,농어촌민박,33.4383889109954,126.331214906182,제주특별자치도 제주시 애월읍 납읍리 1609-1,제주특별자치도 제주시 애월읍 납읍로 36-1,제주시,010-8570-2354,여행 > 숙박 > 민박,http://place.map.kakao.com/1966326698,address,서부,Y
